qclass redshift N_pre N_post echo_duration_w1 pre_median_flux_w1 pre_median_e_flux_w1 pre_median_total_flux_w1 pre_rms_flux_w1 post_max_flux_w1 post_mean_flux_w1 post1yr_max_flux_w1 post1yr_mean_flux_w1 post1yr_sum_flux_w1 e_post_max_flux_w1 name chi2 sigma_rise sigma_fade e_sigma_rise e_sigma_fade n_rise n_fade mean_color color_slope e_mean_color e_color_slope ra dec ndetections ndetections_negative ndetections_g ndetections_r median_color offset_rms_r offset_unc_r offset_sig_r offset_med_r offset_weighted_r offset_rms_g offset_unc_g offset_sig_g offset_med_g offset_weighted_g offset_sig offset_rms_ps1 offset_med_ps1 offset_sig_ps1 flare_n_pre flare_n_post flare_peak_mag flare_peak_jd flare_amplitude_mag flare_duration_day flare_postpeak_duration_day flare_prepeak_duration_day fEdd Lbol MBH MBH_ref df_over_rms rms_over_err
Unknown nan 10 4 0.0 -1.53595742152367e-05 9.995149310016345e-06 0.0005068317456099527 8.170011019610694e-05 9.126730779590258e-05 2.2461716186035927e-06 9.126730779590258e-05 4.199394042142086e-05 8.398788084284172e-05 1.1405754618188168e-05 ZTF18acefilu 0.8019332721893824 220.30682060602143 0.0 72.28202359356973 0.0 158.0 1.0 0.9146725394449473 0.0 0.23604010546082904 -999.0 144.5237766 17.9306487 166.0 0.0 2.0 164.0 0.0 0.1709120417029644 0.22619540225212362 0.8722820033331945 0.1854112715027822 0.19730617862124017 0.0 0.0 -999.0 0.0 0.0 0.8722820033331945 0.1583533695603518 0.0719788378662921 0.7197883786629209 151.0 6.0 19.2732 2458540.7244329 -1.3988000000000014 708.0215880000032 596.2985670999624 111.72302090004086 -1.0 0.0 0.0 "" 0.5140010254652251 8.173975961943217
Unknown 0.133 9 5 0.0 -7.895428531368637e-06 1.3562028841612555e-05 0.002083093881761014 4.77862130292043e-05 0.00012057268254642884 7.893716313448633e-05 0.00012057268254642884 8.048384212574577e-05 0.00024145152637723735 1.3932864255246292e-05 ZTF18aaibiuc 4.503023868440197 126.89433809951338 70.09045801403893 5.919215583394843 13.368467127894261 184.0 102.0 0.5074356220146886 0.002228561271104184 0.02590060768740521 0.0004785102883985111 251.8619891 29.1638576 288.0 23.0 176.0 112.0 0.0 0.3181778271118661 0.13162637917205813 1.3874488705156374 0.19232602009129215 0.18262487111233508 0.24224189042799543 0.16343610372252515 1.5914504031641092 0.24689872413961225 0.26010045316078384 1.3874488705156374 0.25990430612150145 0.09315547873436922 0.9315547873436921 159.0 116.0 18.4921 2458360.7201 -1.8850999999999978 796.9287000000477 654.1200000001118 142.80869999993593 0.0 0.0 8.696040923400409 T13 1.6842481758610686 3.5235298189737825
TDE? 0.0608 10 4 0.0 1.5829697425920858e-06 1.324624459598757e-05 0.001256947836326126 1.8971588336641214e-05 2.529412120255349e-05 1.2129428722021555e-05 2.529412120255349e-05 1.3147770589354909e-05 2.6295541178709818e-05 1.517068145856975e-05 ZTF19aaikxbr 0.814786139252965 102.2645895392668 76.71543083093903 69.84485647838854 20.67095649485071 155.0 13.0 0.08720428154762455 0.002697605500614314 0.10483688620330872 0.002345022079691537 141.1167936 35.0084294 168.0 0.0 13.0 155.0 0.0 0.2687034967978493 0.1497159077103695 2.066273587265952 0.31463279165210106 0.3093540256954834 0.26046693219148254 0.19473520395363753 1.0948264505543903 0.20658480093538686 0.21320125214254623 2.066273587265952 0.21131502271971464 0.1920198829675644 1.9201988296756438 152.0 15.0 19.1289 2458541.7572 -1.226899999999997 95.77251989999786 66.93051990028471 28.841999999713153 0.0 0.0 7.189748774493453 T13 0.6930242400401267 1.4322239181954945
Unknown 0.32 12 2 0.0 -1.9526272466339254e-05 8.231598791375322e-06 0.00030323438514008746 5.834235409875109e-05 0.00012308571405265096 0.00011088775635193491 0.00012308571405265096 0.00011088775635193491 0.00022177551270386982 8.563958567423175e-06 ZTF19aaclgvu 8.392914728747334 1.0000000000000007e-09 372.99831582093896 1.5096393943013226e-08 97.87670466337349 41.0 58.0 -0.07102302773832093 0.0005627206435055747 0.11295813744580073 0.0015313586545761752 253.7025728 14.2199782 99.0 0.0 48.0 51.0 0.0 0.28182851765166184 0.23877376405292103 0.7954545819035659 0.09943627507201279 0.18993368465425697 0.25995130867964567 0.2588744869623116 1.258034699860862 0.3027200271013798 0.3256730875072663 0.7954545819035659 0.2664141886508419 0.2509875619253415 2.509875619253415 40.0 42.0 19.5798 2458886.9829 -1.1334000000000017 528.75130000012 128.83419999992475 399.9171000001952 -1.0 0.0 0.0 "" 1.9006390479932422 7.087609051097028
Unknown 0.0608 11 3 0.0 0.00010246979501495926 2.484619625571519e-05 0.004262681376885846 0.0003389344686008741 0.0005370539776260646 0.0001860411907353376 0.0005370539776260646 0.0001860411907353376 0.0005581235722060128 2.7665145288924206e-05 ZTF18ablqhbt 25.672512464055007 24.75773712177615 0.0 3.025681144291592 0.0 10.0 1.0 -1.0 0.0 0.6679069571791667 -999.0 207.9647189 21.3698624 14.0 0.0 4.0 10.0 0.0 0.25932844567453645 0.1293256520323679 2.5140562431986613 0.327239059395896 0.3251319628977122 0.31364631993488207 0.20144622905090398 1.6093795275928306 0.35120324886742965 0.324203436945301 2.5140562431986613 0.2849322752162203 0.36939314413382723 3.6939314413382722 14.0 0.0 18.3095 2458663.6943 -1.8938999999999986 326.9969999999739 0.0 326.9969999999739 -1.0 0.0 0.0 "" 0.5489001797406975 13.641302077492503
AGN 0.261 12 2 106.50496714003384 4.084411453985959e-06 8.4242752124988e-06 0.000549348917592758 3.0454234464639842e-05 0.00013706414188261726 0.00010076903346751225 0.00013706414188261726 0.00010076903346751225 0.0002015380669350245 8.85912100558823e-06 ZTF19aasrbuc 0.6550539314330482 113.79113021561737 161.53200163484863 97.37383384327084 36.526209427033066 17.0 114.0 -0.363422704606298 -0.0008612176852627897 0.05641876231642403 0.0027709034259485238 189.117961 44.6897994 162.0 4.0 110.0 21.0 0.0 0.3354118250006686 0.19780023375573355 1.8700858409179277 0.23798722990202326 0.36990341647685365 0.19522050094170515 0.21143697311492138 0.08828144554659695 0.024823037675371633 0.018665961628582216 1.8700858409179277 0.22162864263744494 0.011887306847664189 0.11887306847664189 63.0 96.0 19.5224 2458877.861 -1.027899999999999 152.70069999992847 102.83990000002086 49.86079999990761 0.006910853585520532 6.29198659160753e+43 7.84531274412 L19 3.3088677236170336 3.6150569273254476
Unknown nan 11 3 0.0 -1.8982159404348688e-07 4.8392776395547425e-06 0.00018051162852530969 1.870293320999908e-05 6.319480215728013e-05 4.783765112603888e-05 6.319480215728013e-05 4.783765112603888e-05 0.00014351295337811662 5.276815408197614e-06 ZTF19aasfubg 1.0042207695303753 1.0000000000000007e-09 406.14514669310705 5.279818239393342e-08 71.7669842817234 2.0 135.0 -0.17875210739776798 -0.00118521584840894 0.06262089809503608 0.000944469087983567 217.2603837 66.9784413 153.0 0.0 95.0 44.0 0.0 0.5433443670427444 0.2785558355811223 1.0010097027904752 0.23747178356455165 0.2788370941856117 0.4933370762790805 0.2902867820264642 0.7653788693793004 0.20339267246545295 0.2221793690231706 1.0010097027904752 0.4795573310313833 0.01344540962841194 0.1344540962841194 7.0 131.0 19.8383 2458852.0252 -1.259599999999999 471.8686000001617 219.69760000007227 252.1710000000894 -1.0 0.0 0.0 "" 2.5577619611272318 3.86481921539842
Unknown nan 11 3 320.4689957499504 3.434217431397977e-07 7.544510025232868e-06 0.000178850558475141 1.0640357091901003e-05 0.000160553989046415 9.585682141204683e-05 0.000160553989046415 9.585682141204683e-05 0.0002875704642361405 7.144290549662987e-06 ZTF19acyjysg 0.4606362339107001 999999999.9999993 215.874063916712 0.0 0.0 43.0 15.0 0.021542275870398614 0.0003464076571009326 -999.0 -999.0 148.6437823 59.8410621 58.0 0.0 29.0 29.0 0.0 0.47830689580880387 0.2703279142958159 0.4171743758361295 0.22710550855548228 0.11277387891743969 0.3547020411850785 0.2801724116732201 1.5387999514741422 0.369034242366773 0.43112929348714446 0.4171743758361295 0.4157234216739859 0.20844766313457638 2.0844766313457637 3.0 51.0 19.967 2458831.0581 -0.6476000000000006 141.6787999998778 123.68259999994189 17.996199999935925 -1.0 9.0583745683961e+44 0.0 "" 9.008797410099051 1.4103443505693505
Unknown nan 11 3 0.0 2.1356140918404374e-06 9.735910211988474e-06 0.0006185753101009727 8.456145664251512e-05 0.00023543548690503169 0.00019850817469815735 0.00023543548690503169 0.00019814944508802183 0.00039629889017604367 1.099027663074344e-05 ZTF18abnbjee 10.444723992805221 34.50237135062704 232.11289681633497 6.106221695727745 61.746053167008995 50.0 37.0 -0.08491612055978433 0.00420526172823261 0.07019025014123496 0.0020650983890881424 323.0001324 15.4384865 98.0 0.0 52.0 46.0 0.0 0.3305869644247293 0.1924873356873121 1.6335850798958462 0.33041788638671216 0.3144444396476963 0.2530137478674528 0.20658215910810712 1.041090173888947 0.21560401196616577 0.21507065594821337 1.6335850798958462 0.23996227240107776 0.13184494672852867 1.3184494672852867 53.0 39.0 19.5784 2458680.9449 -1.3764000000000003 820.7543999999762 477.68399999989197 343.0704000000842 -1.0 0.0 0.0 "" 2.3432596002420074 8.685521415182011
Unknown 0.0616 9 5 0.0 -9.245806532217828e-07 7.80291803581229e-06 0.000405429567366172 2.8914926527755957e-06 1.2169159019032691e-05 3.2521394329859142e-06 1.2169159019032691e-05 1.0558794083612372e-05 2.1117588167224744e-05 7.644405946023976e-06 ZTF18aaodmyg 0.27198876758285756 0.0 32.829925066303765 0.0 17.59247132691735 0.0 16.0 0.0 0.0 0.0 0.0 174.4758435 55.5157362 17.0 4.0 0.0 17.0 0.0 0.639729727323713 0.2301898642453113 3.9884937356972636 0.6928340060816083 0.9181108315634277 0.0 0.0 -999.0 0.0 0.0 3.9884937356972636 0.6377199640004274 0.4545544315225661 2.9388697854202253 4.0 11.0 19.6962 2458425.9888 -0.5680999999999976 9.036844399757683 7.058144399896264 1.9786999998614192 0.0 0.0 5.613565903712835 T13 3.651675916754205 0.3705655550275928
Unknown nan 10 4 491.91534460010007 -6.893415331456601e-07 8.6164432114225e-06 0.00031269312823304285 1.068698125445794e-05 0.0006027761884131412 0.00029146445048663466 0.0006027761884131412 0.0003455549284982796 0.0010366647854948387 1.082311622227741e-05 ZTF18adbifqw 1.208569796456427 12.359788123912404 116.1309595171698 2.5020932584751443 6.995083346053473 8.0 56.0 0.5062639011410941 0.0020206053753948736 0.049382439424240906 0.001043411809082805 196.3536361 21.9544352 66.0 0.0 23.0 41.0 0.0 0.1992047948426938 0.1778529235070371 1.0948742525237598 0.18511842693067818 0.1947265866839327 0.1975466123252913 0.20611647580918896 0.4583073012298685 0.15060439835033382 0.09446468576712087 1.0948742525237598 0.18681900926577957 0.10653052092095903 1.0653052092095903 24.0 38.0 18.7792 2458513.9613 -1.8827999999999996 195.68030000012368 156.71510000014678 38.9651999999769 -1.0 2.1343172581606778e+45 0.0 "" 32.3341943127425 1.240300782147627
AGN nan 11 3 0.0 6.487772241379259e-06 9.855320344593713e-06 0.0006817178344613723 9.37031375048873e-05 0.00018546120727943978 0.00011728042923092984 0.00018546120727943978 0.0001429949412966423 0.0002859898825932846 1.2557225522028104e-05 ZTF19abfzcsq 0.5611012870825333 19.042874414562508 999999999.9999993 999.0 0.0 9.0 45.0 0.2919273505193971 0.004942775120138195 -999.0 -999.0 325.5276796 37.3014175 54.0 0.0 23.0 31.0 0.0 0.286043470033728 0.19933424893467958 0.7886998637471603 0.19852588336337648 0.1572148949749243 0.29424959808760714 0.23719284368326332 0.2804419623942315 0.07654466937057212 0.06651882654840256 0.7886998637471603 0.2583586019809293 0.04756244469233327 0.47562444692333267 31.0 17.0 19.9251 2458707.8004 -0.9090999999999987 87.75849999999627 46.89049999974668 40.868000000249594 -1.0 0.0 0.0 "" 1.526042191374692 9.50787333425337
AGN 0.309 11 3 0.0 -3.0270981503831796e-05 8.664796936731237e-06 0.0005549294300543761 6.371925375799681e-05 9.036713657319198e-05 7.604820079348449e-05 9.036713657319198e-05 7.796806827181005e-05 0.0001559361365436201 8.14085828494261e-06 ZTF18abbpatw 2.0576147717419295 87.93206387218761 900.8571154282419 8.233248578661154 99.77974937320214 18.0 311.0 0.004321380038234815 -0.0005964665788695656 0.08843629717330147 0.0002565080590115594 208.0294427 38.9164366 349.0 0.0 224.0 105.0 0.0 0.2750468837754684 0.1851202247189647 0.6907470583126064 0.07671632943659726 0.1278712506587935 0.4870521029838982 0.20061086311563486 2.431911464698156 0.4213194445113626 0.48786785795390486 0.6907470583126064 0.40204144056887214 0.2721030059871873 2.7210300598718726 33.0 328.0 19.0884 2458543.9559259 -1.5503 682.0680999998003 424.8510741000064 257.21702589979395 0.0 0.0 8.48974135075 L19 1.2236186658420336 7.3538080838204465
AGN 0.0264 10 4 0.0 -3.2425892566724946e-05 1.62421232783365e-05 0.002422215355528743 0.00010422192277157713 2.940960864034645e-05 -4.0149972781886244e-05 2.940960864034645e-05 -2.6535930965651217e-05 -5.3071861931302435e-05 1.584635979706849e-05 ZTF18aauhytx 6.540137484536822 228.68006908867383 121.09857398727277 114.90442003078938 83.65870697844852 15.0 4.0 0.3042349542540158 -0.0012785144311814281 0.10483043388275175 0.0024285638181984325 171.6571442 51.5730846 19.0 6.0 16.0 3.0 0.0 0.2228829037762145 0.16722789913895203 0.7720301912366833 0.2998910201503521 0.12910498695235392 0.31667108136692 0.1558802561611986 0.5840160853346745 0.21655758032383365 0.0910365769842295 0.5840160853346745 0.31575161906963634 0.24074065929053723 2.4074065929053723 12.0 7.0 18.8747 2458514.9691 -1.5848999999999975 140.782050000038 52.79964999994263 87.98240000009537 0.0 0.0 6.73720820367 L19 -0.25460987726939116 6.416767129860832
AGN nan 9 5 0.0 1.1796129102575274e-06 8.207659838719563e-06 0.00013461177101030294 9.29006239865218e-06 1.0196829812441433e-05 3.291086313033836e-06 7.241317199863238e-06 1.1320389390138247e-06 2.2640778780276493e-06 5.7708345909057495e-06 ZTF17aaburzk 78.96689442651235 0.0 999999999.9999993 0.0 0.0 0.0 17.0 3.0 5.678639660981456 -999.0 -999.0 328.4361651 12.5900112 59.0 29.0 31.0 24.0 0.0 9.136674135781254 0.23933589005133907 54.260661526713314 12.99038641997273 12.986523721270382 0.11396400800794337 0.31775846172840144 0.42520583255616246 0.13636589010672706 0.13511275127099043 54.260661526713314 0.12119820744109894 0.18945839437362388 1.8945839437362388 4.0 55.0 17.8717 2458360.8702 -2.189799999999998 884.6879999996163 824.7593000000343 59.92869999958202 -1.0 0.0 0.0 "" 0.12185482620418815 1.1318771222494373
Unknown nan 9 5 0.0 -1.411897826457902e-06 6.640486890822626e-06 0.00018513551861134927 8.126199448489532e-06 -1.5032130400252237e-06 -1.0017979126542481e-05 -1.5032130400252237e-06 -1.1290526846792909e-05 -3.387158054037873e-05 6.260219879753358e-06 ZTF18aajkgtr 0.22147422396615615 12.93094190471901 30.918380736073356 2.93714563266605 14.476913582458534 8.0 10.0 -0.138707074916231 0.016594855563730575 0.13503428951169366 0.013322379161548928 180.7055097 50.664107 18.0 1.0 10.0 8.0 0.0 0.25495805380181363 0.20138087682250538 1.04467296255941 0.28667801593018877 0.2103771571929783 0.5017873178531891 0.2533637733296331 1.0557649613300946 0.21209133505178213 0.26749259435180694 1.04467296255941 0.40920611307036636 0.3390538674569167 3.3905386745691666 6.0 11.0 19.5634 2458481.0152 -0.9436 30.02147869998589 14.001628700178117 16.019849999807775 -1.0 0.0 0.0 "" -1.3893981951047918 1.2237354853783702
AGN nan 12 2 274.52756725018844 -1.3485199066443677e-06 8.52502226197891e-06 0.00040147850280531006 2.776989683208525e-05 0.00012810991246983803 0.00011431754432028467 0.00012810991246983803 0.00011431754432028467 0.00022863508864056934 9.928593348208457e-06 ZTF18accdlmk 1.0821775623702952 438.44242047754875 999999999.9999993 0.0 0.0 235.0 21.0 -0.09783613667222947 -7.191430327418444e-05 -999.0 -999.0 154.1865799 45.0516653 300.0 0.0 121.0 177.0 0.0 0.264912763627575 0.21139810784394458 0.7727356655636514 0.12866563177939866 0.16335485756368706 0.31301964098335366 0.21738820943188253 1.4963750028461322 0.2954391714361485 0.3252942825073488 0.7727356655636514 0.2395140549636841 0.10089824585581338 1.0089824585581337 164.0 129.0 19.0311 2458890.7999 -1.5196000000000005 800.0054999999702 336.1899999999441 463.8155000000261 -1.0 6.6473746915199785e+44 0.0 "" 4.116599532635013 3.2574573976114207
TDE? 0.0921 10 4 0.0 0.00011123044508581047 1.7770707275536052e-05 0.0025993641274227996 0.00023957951248249583 0.00046506631922784493 0.0002889631122911587 0.00046506631922784493 0.00023537623169975333 0.0007061286950992599 2.5944025587639403e-05 ZTF18aairvct 1.212973171649277 43.22144087817172 384.47588831529094 9.461627667112944 72.37899709106519 16.0 13.0 -0.4569991471636197 0.0014025272879749882 0.3392836426346381 0.0007126277209765369 159.743487 40.1828361 31.0 8.0 18.0 13.0 0.0 0.30451468156255096 0.1493695215311439 1.1861726788535139 0.23531363578326284 0.1771780454936646 0.4371113130595422 0.17967369879437672 1.5040259590696348 0.1091488891352936 0.27023390714880113 1.1861726788535139 0.3892127472020863 0.1131026387766854 1.131026387766854 16.0 15.0 19.0023 2458646.7241088 -1.3909999999999982 636.3072999999858 209.29329119995236 427.0140088000335 0.0 0.0 7.83346526744 L19 0.9824555917190557 13.481709465346473
SN 0.03499 11 3 0.0 3.7981684524269205e-07 1.182568364433085e-05 0.0014146884280520264 1.7141135415681233e-05 -4.8891387079467e-06 -1.923297451835967e-05 -4.8891387079467e-06 -2.4144730947504843e-05 -4.8289461895009685e-05 1.3715542921255686e-05 ZTF19aaputrv 0.6971552565804549 10.20209953851773 17.376061282157544 0.5896815326163196 1.0484678553936613 52.0 47.0 0.6476565407094561 0.054719790803107134 0.0296063709837895 0.004795493984894647 202.7960361 41.7751604 103.0 0.0 40.0 59.0 0.0 0.25635046803457023 0.11561135371373009 2.895932019384007 0.3599816395240816 0.3348026210239211 0.35566962979722044 0.130643209188867 4.226158820117574 0.5167763636228704 0.5521189508019955 2.895932019384007 0.23740434911051495 0.3179829950974166 3.179829950974166 18.0 94.0 17.8787 2458586.695062 -2.1087000000000025 56.936389999929816 52.04883800027892 4.887551999650896 0.0 0.0 6.05074089359852 T13 -1.4085841084608963 1.4494836773262214
Unknown nan 11 3 450.2090086247772 -1.3373991137810727e-05 5.241012370865206e-06 0.00021048133711132471 2.859478850033897e-05 0.00010328566229648878 9.734023356699235e-05 0.00010328566229648878 0.00010136070236891375 0.0002027214047378275 5.891946795737873e-06 ZTF19aarnsws 0.47895476905952616 95.41822705955653 270.90138154706517 5.335877192612575 20.111840120809774 173.0 120.0 -0.05202895540434013 -0.0001963718047367395 0.027212837614153378 0.0002279296202198236 218.4598438 65.0486338 384.0 0.0 243.0 141.0 0.0 0.4450758740234032 0.23986904760723082 1.3839969650821604 0.3258304295788818 0.3319780339055557 0.5226119369771715 0.24863924388559416 1.6855765944110797 0.37963736803741505 0.41910048994562565 1.3839969650821604 0.507557065802753 0.32678897238388993 3.2678897238388993 150.0 163.0 19.3954 2458734.6302 -1.5396999999999998 657.1791000002995 491.2776000001468 165.90150000015274 -1.0 1.7877492233015075e+45 0.0 "" 3.5447264234079645 5.455966610439127
AGN nan 12 2 0.0 -1.3948563609447005e-05 8.001137848236307e-06 0.0009195372133958915 6.061565907433279e-05 9.445945616245388e-05 9.374533568706269e-05 9.445945616245388e-05 9.374533568706269e-05 0.00018749067137412538 8.491004478988482e-06 ZTF19acuclqn 1.3249111539077323 56.68120863484743 999999999.9999993 999.0 0.0 24.0 140.0 0.11258728363215383 0.0006207951018115292 -999.0 -999.0 188.8575791 84.5719246 164.0 0.0 85.0 79.0 0.0 2.1189803079144007 0.20449255597234153 0.8718788112973328 0.14538028475100748 0.17829272662031842 1.8933263791155497 0.23582422666544023 1.3882818822764766 0.19845438767661774 0.32739050128149183 0.8718788112973328 2.136369400140213 1.0101689871161559 6.055354963314798 82.0 75.0 19.1498 2458967.874 -1.1900000000000013 419.9045000001788 259.0317000001669 160.87280000001192 -1.0 0.0 0.0 "" 1.5465531039116986 7.57587985909958
AGN nan 12 2 0.0 -1.0330267310453763e-05 2.1113597786450195e-05 0.0028306623936465887 0.0002819326051462629 0.0007113523695810893 0.0007032596931462383 0.0007113523695810893 0.0007032596931462383 0.0014065193862924767 2.593717874071107e-05 ZTF18actajvd 1.1565453619389594 338.4226774902419 999999999.9999993 0.0 0.0 143.0 4.0 -0.09997030485573326 -0.0009031163087579468 -999.0 -999.0 26.9054401 7.007169 155.0 0.0 50.0 105.0 0.0 0.24975762130632043 0.1495651082304961 0.2940822753795288 0.03992755439015076 0.04398444734580978 0.3150427643582811 0.16328378241576838 2.0148861806873963 0.3199987431227294 0.32899823671989936 0.2940822753795288 0.28115740925478977 0.2023267771103706 2.023267771103706 117.0 39.0 19.1181 2458781.8563 -1.1506000000000007 767.902199999895 442.80729999998584 325.0948999999091 -1.0 0.0 0.0 "" 2.494424838806411 13.353129485453929
Unknown nan 12 2 0.0 1.2788913049718458e-05 9.23194023728122e-06 0.00035503367725060313 4.057176014003158e-05 7.210892396276194e-05 6.412498021994273e-05 7.210892396276194e-05 6.412498021994273e-05 0.00012824996043988546 9.223707131085682e-06 ZTF19aaafoil 1.1060154004980236 345.59320294138485 424.0157974116316 43.13767174673068 62.3518474681745 56.0 58.0 0.03346702471028001 0.00011689779583001081 0.04696667671112133 0.00022406286036293988 204.8339313 10.8856906 121.0 0.0 69.0 45.0 0.0 0.2597565164127643 0.2243232988345169 1.0917820000687 0.2127944134639165 0.24491213986355756 0.24111212960749442 0.21941296588852724 0.9093285362650256 0.1533988683520064 0.19951847110898246 0.9093285362650256 0.25811950942333495 0.21529067333085541 2.152906733308554 51.0 64.0 19.2697 2458831.0677 -1.1298999999999992 747.0202000001445 392.9774000002071 354.0427999999374 -1.0 0.0 0.0 "" 1.5805323702648906 4.394716505658387
Unknown nan 10 4 0.0 -1.6627522295819076e-06 6.543393383177091e-06 0.0007639281904466867 1.097982610798782e-05 6.637000414626112e-06 -1.1587334187358699e-05 -1.611475662196397e-05 -1.915558970005381e-05 -3.831117940010762e-05 6.8484724111092585e-06 ZTF19aapwoid 0.6062633470811088 7.50024613182255 20.683563595688366 0.9770058995767762 1.4331620715690165 13.0 41.0 0.3100451321579662 0.03225199126817543 0.044033116373765155 0.005427688238409976 285.5403731 47.9944251 55.0 0.0 19.0 35.0 0.0 0.179788701528867 0.15781033679705525 2.613359739726253 0.41111006997669397 0.41241518069806465 0.24495928061411631 0.19070809652988482 2.108015208626585 0.39313928539479953 0.402015567893224 2.613359739726253 0.17302149905079933 0.18331603338102798 1.8331603338102798 14.0 40.0 19.0042 2458592.9078 -1.751999999999999 32.876980000175536 24.961600000038743 7.915380000136793 -1.0 0.0 0.0 "" -1.7446168556456578 1.6780018355944626
AGN nan 11 3 0.0 1.8456006286064982e-06 1.0554603788952983e-05 0.0004146573146741089 2.6062797386916518e-05 3.2190039930319e-05 1.236035645654505e-06 7.69538712991447e-06 -1.4240966496677743e-05 -2.8481932993355487e-05 1.123759942614217e-05 ZTF19aajwvar 0.4297964832266123 0.0 777.1568653051376 0.0 751.8751091431066 1.0 18.0 -0.22035852162039216 -0.0026170890076055294 0.10934905885143534 0.0026689864826264288 200.3386979 -2.8914813 18.0 0.0 11.0 7.0 0.0 0.19989304121178894 0.21617341318957442 0.3169984671283397 0.1734602386648528 0.0685266406149963 0.2551914269109488 0.22571903379057257 1.4501008939122304 0.3707813005769723 0.3273153726727142 0.3169984671283397 0.0 0.0 0.0 6.0 9.0 19.8719 2458584.7542477 -0.6229000000000013 115.7308680000715 55.93815970001742 59.79270830005407 -1.0 0.0 0.0 "" -0.5464097458635305 2.4693297738182505
SN 0.07 9 5 0.0 -3.4264843586367955e-06 7.3084465741859686e-06 0.00014763689742133403 9.936369491454647e-06 1.7255589693683322e-05 4.793372970700531e-06 1.7255589693683322e-05 6.199422207886016e-06 1.8598266623658048e-05 8.444257401727148e-06 ZTF18abiitmq 0.1569395731735861 64.29577534310526 0.0 8.566241357059383 0.0 24.0 1.0 0.8333051288620921 0.0 0.10752387356603808 -999.0 256.531858 20.4983641 24.0 2.0 7.0 17.0 0.0 0.3792449367385123 0.2225020540809218 2.557721820810858 0.5830188607526335 0.5690983588980113 0.197978754524112 0.24397219274736462 0.7509994068967003 0.16804636499600595 0.18322297205255828 2.557721820810858 0.3193518732942612 0.43062028049874923 4.306202804987492 22.0 0.0 19.4362 2458389.6110185 -1.2044999999999995 69.86000850005075 0.0 69.86000850005075 -1.0 0.0 0.0 "" 0.623912205883403 1.3595733909516035
Unknown nan 12 2 0.0 0.00023830792792510865 8.155722914122666e-05 0.014565995619370208 0.0009585490972699976 -0.00032002126300378344 -0.0004480582449323679 -0.00032002126300378344 -0.0004480582449323679 -0.0008961164898647358 7.70517491027307e-05 ZTF20aamihhs 1.6770656202784424 0.0 482.52382737287576 0.0 172.01151858731143 1.0 22.0 0.28971249580212577 0.0029354858388440453 0.062371922909494414 0.001602964122999711 228.987288 -18.2291227 22.0 0.0 8.0 14.0 0.0 0.2688974603291 0.13136173246080016 0.8199555244930583 0.06834550460679434 0.1077107782382122 0.2729566873561835 0.1687566376370353 0.938461843090825 0.16186844660361271 0.15837166519066265 0.8199555244930583 0.2725361396328774 0.14550187297336664 1.4550187297336663 3.0 19.0 18.8361 2458915.0444 -0.8724000000000025 156.68829999957234 128.7070999997668 27.98119999980554 -1.0 0.0 0.0 "" -0.46743379781845634 11.753085622981974
AGN nan 12 2 0.0 1.3130347841157207e-05 1.6465099089691146e-05 0.0012955534576013798 0.00013725452708682388 -6.674467828307949e-05 -7.17606150972044e-05 -6.674467828307949e-05 -7.17606150972044e-05 -0.0001435212301944088 1.855559459122203e-05 ZTF19aalahvh 1.885730366251441 145.96636267710542 999999999.9999993 999.0 0.0 6.0 14.0 0.2073958326148008 1.0997866205919192e-05 -999.0 -999.0 191.8099819 -14.7152357 20.0 0.0 12.0 8.0 0.0 0.34463867986066177 0.1967198288353578 1.6755756171768006 0.23869011290924322 0.3296189486117192 0.3425837386713146 0.19243624372806686 1.047342173653506 0.18398166213161485 0.20154659379586942 1.047342173653506 0.0 0.0 0.0 11.0 9.0 19.3192 2458888.9386 -1.0953000000000017 688.1362000000663 311.10389999998733 377.032300000079 -1.0 0.0 0.0 "" -0.5228287665281188 8.336088737708199
Unknown nan 12 2 0.0 1.0058746980749623e-06 8.311767043080552e-06 0.0008045717962900376 2.85814784818848e-05 1.9749191595524914e-05 7.778598194664981e-06 1.9749191595524914e-05 7.778598194664981e-06 1.5557196389329963e-05 8.39090738502652e-06 ZTF18ablmmef 1.3703995465129355 46.90474872425302 153.8298448952313 32.415015531725054 203.30783197563633 14.0 20.0 1.7466391258109712 -0.0035937739672317905 6.713299812499617 0.012083239890777928 222.1983056 44.6348772 34.0 0.0 30.0 4.0 0.0 0.3294443576765197 0.23394283618273853 1.9898688675306815 0.4781771061029925 0.46551556650186166 0.42380163885721966 0.19115953451659737 2.8505026521853023 0.5751507020041192 0.5449007601300686 2.8505026521853023 0.36039884457062416 0.398928012232759 3.9892801223275898 14.0 22.0 19.915 2458886.9527 -0.6271000000000022 578.3333000000566 26.064100000075996 552.2691999999806 -1.0 0.0 0.0 "" 0.27215520707212987 3.4386765574329403
